ECG,foot GSR,HR,marker,RESP
0.344,1.745,59.99400059994001,15.86,12.372
-0.079,1.745,59.99400059994001,15.86,12.452
-0.119,1.745,59.99400059994001,15.86,12.49
-0.135,1.745,59.99400059994001,15.86,12.496
-0.138,1.745,59.99400059994001,15.85,12.518
-0.129,1.745,59.99400059994001,15.85,12.514
-0.126,1.744,59.99400059994001,15.85,12.458
-0.114,1.743,59.99400059994001,15.85,12.382
-0.086,1.743,59.99400059994001,15.85,12.276
0.538,1.743,59.99400059994001,15.85,12.156
-0.293,1.743,59.99400059994001,15.85,12.05
-0.009,1.743,59.99400059994001,15.85,11.938
0.12,1.743,59.99400059994001,15.85,11.862
0.443,1.743,59.99400059994001,15.85,11.804
0.391,1.743,59.99400059994001,15.85,11.74
-0.048,1.743,59.99400059994001,15.85,11.684
-0.071,1.743,65.99340065993401,15.85,11.648
-0.088,1.743,65.99340065993401,15.85,11.584
-0.105,1.743,65.99340065993401,15.85,11.536
-0.106,1.743,65.99340065993401,15.85,11.5
-0.097,1.74,65.99340065993401,15.85,11.486
-0.084,1.743,65.99340065993401,15.85,11.478
-0.08,1.741,65.99340065993401,15.85,11.476
-0.058,1.74,65.99340065993401,15.85,11.482
-0.075,1.74,65.99340065993401,15.85,11.478
0.427,1.74,65.99340065993401,15.85,11.468
-0.071,1.74,65.99340065993401,15.85,11.494
0.056,1.74,65.99340065993401,15.85,11.496
0.238,1.74,65.99340065993401,15.85,11.504
0.559,1.74,65.99340065993401,15.86,11.52
0.189,1.74,65.99340065993401,15.86,11.496
-0.048,1.74,58.994100589941006,15.86,11.492
-0.071,1.739,58.994100589941006,15.86,11.492
-0.104,1.739,58.994100589941006,15.86,11.482
-0.117,1.739,58.994100589941006,15.86,11.492
-0.125,1.738,58.994100589941006,15.87,11.532
-0.129,1.738,58.994100589941006,15.87,11.596
-0.133,1.738,58.994100589941006,15.87,11.674
-0.123,1.738,58.994100589941006,15.87,11.772
-0.12,1.738,58.994100589941006,15.87,11.86
0.459,1.738,58.994100589941006,15.87,11.948
-0.278,1.736,58.994100589941006,15.87,12.034
-0.043,1.736,58.994100589941006,15.87,12.11
0.112,1.738,59.99400059994001,15.87,12.182
0.461,1.735,59.99400059994001,15.87,12.262
0.273,1.735,59.99400059994001,15.87,12.326
-0.096,1.735,59.99400059994001,15.87,12.394
-0.128,1.735,59.99400059994001,15.87,12.424
-0.15,1.735,59.99400059994001,15.87,12.444
-0.148,1.735,59.99400059994001,15.87,12.462
-0.141,1.735,59.99400059994001,15.87,12.482
-0.125,1.735,59.99400059994001,15.87,12.476
-0.098,1.735,59.99400059994001,15.87,12.426
0.531,1.735,59.99400059994001,15.87,12.344
-0.29,1.734,59.99400059994001,15.87,12.238
-0.026,1.733,59.99400059994001,15.87,12.134
0.1,1.733,59.99400059994001,15.87,12.032
0.422,1.733,59.99400059994001,15.87,11.94
0.38,1.733,59.99400059994001,15.87,11.852
-0.054,1.733,59.99400059994001,15.87,11.78
-0.076,1.733,59.99400059994001,15.87,11.734
-0.101,1.733,59.99400059994001,15.87,11.666
-0.115,1.733,59.99400059994001,15.87,11.604
-0.118,1.733,59.99400059994001,15.87,11.536
-0.113,1.733,59.99400059994001,15.87,11.46
-0.104,1.733,59.99400059994001,15.87,11.474
-0.092,1.733,59.99400059994001,15.87,11.482
-0.089,1.733,59.99400059994001,15.87,11.496
0.46,1.733,59.99400059994001,15.87,11.502
-0.22,1.73,59.99400059994001,15.87,11.502
-0.002,1.73,59.99400059994001,15.87,11.494
0.15,1.73,62.99370062993701,15.87,11.494
0.484,1.73,62.99370062993701,15.87,11.474
0.283,1.73,62.99370062993701,15.87,11.452
-0.061,1.73,62.99370062993701,15.87,11.442
-0.083,1.73,62.99370062993701,15.86,11.418
-0.112,1.73,62.99370062993701,15.87,11.37
-0.128,1.73,62.99370062993701,15.87,11.334
-0.128,1.73,62.99370062993701,15.87,11.316
-0.133,1.728,62.99370062993701,15.87,11.316
-0.138,1.728,62.99370062993701,15.87,11.338
-0.129,1.728,62.99370062993701,15.87,11.378
-0.159,1.728,62.99370062993701,15.87,11.442
0.338,1.728,62.99370062993701,15.87,11.516
-0.194,1.728,62.99370062993701,15.87,11.602
-0.05,1.728,62.99370062993701,15.87,11.71
0.141,1.728,61.99380061993801,15.87,11.82
0.485,1.728,61.99380061993801,15.87,11.936
0.11,1.726,61.99380061993801,15.87,12.042
-0.127,1.726,61.99380061993801,15.87,12.134
-0.153,1.725,61.99380061993801,15.87,12.166
-0.18,1.726,61.99380061993801,15.87,12.204
-0.185,1.725,61.99380061993801,15.87,12.252
-0.177,1.725,61.99380061993801,15.87,12.286
-0.14,1.725,61.99380061993801,15.87,12.344
-0.135,1.725,61.99380061993801,15.87,12.386
0.3,1.725,61.99380061993801,15.87,12.386
-0.099,1.725,61.99380061993801,15.87,12.358
0.019,1.725,61.99380061993801,15.87,12.28
0.25,1.725,71.99280071992801,15.87,12.172
0.525,1.725,71.99280071992801,15.87,12.05
0.044,1.724,71.99280071992801,15.87,11.94
-0.091,1.725,71.99280071992801,15.87,11.86
-0.097,1.723,71.99280071992801,15.87,11.746
-0.118,1.725,71.99280071992801,15.87,11.68
-0.107,1.723,71.99280071992801,15.87,11.632
-0.106,1.723,71.99280071992801,15.87,11.59
-0.098,1.723,71.99280071992801,15.87,11.566
-0.063,1.723,71.99280071992801,15.87,11.55
0.3,1.723,71.99280071992801,15.87,11.494
-0.043,1.723,71.99280071992801,15.87,11.54
-0.031,1.723,71.99280071992801,15.87,11.54
0.08,1.723,66.993300669933,15.87,11.502
0.35,1.723,66.993300669933,15.87,11.504
0.487,1.723,66.993300669933,15.87,11.564
-0.011,1.723,66.993300669933,15.87,11.576
-0.077,1.723,66.993300669933,15.87,11.584
-0.101,1.723,66.993300669933,15.87,11.526
-0.13,1.723,66.993300669933,15.87,11.464
-0.145,1.72,66.993300669933,15.87,11.418
-0.154,1.72,66.993300669933,15.87,11.406
-0.159,1.72,66.993300669933,15.87,11.436
-0.147,1.72,66.993300669933,15.87,11.51
-0.176,1.72,66.993300669933,15.87,11.592
0.325,1.72,66.993300669933,15.87,11.69
-0.186,1.72,66.993300669933,15.87,11.754
-0.051,1.72,66.993300669933,15.87,11.856
0.145,1.719,63.993600639936005,15.87,11.97
0.496,1.718,63.993600639936005,15.86,12.066
0.067,1.718,63.993600639936005,15.86,12.134
-0.152,1.718,63.993600639936005,15.86,12.234
-0.172,1.718,63.993600639936005,15.86,12.298
-0.2,1.718,63.993600639936005,15.86,12.3
-0.211,1.718,63.993600639936005,15.86,12.392
-0.185,1.718,63.993600639936005,15.86,12.446
-0.167,1.718,63.993600639936005,15.86,12.522
0.364,1.718,63.993600639936005,15.85,12.554
-0.258,1.718,63.993600639936005,15.85,12.558
-0.078,1.716,63.993600639936005,15.86,12.508
0.051,1.715,73.992600739926,15.86,12.456
0.374,1.715,73.992600739926,15.85,12.404
0.407,1.715,73.992600739926,15.85,12.232
-0.061,1.715,73.992600739926,15.85,12.162
-0.084,1.715,73.992600739926,15.85,12.13
-0.101,1.715,73.992600739926,15.85,12.024
-0.105,1.715,73.992600739926,15.85,11.914
-0.111,1.715,73.992600739926,15.85,11.83
-0.107,1.715,73.992600739926,15.85,11.764
-0.085,1.714,73.992600739926,15.85,11.714
0.467,1.714,73.992600739926,15.85,11.694
-0.228,1.713,73.992600739926,15.85,11.704
-0.036,1.713,73.992600739926,15.85,11.7
0.079,1.713,70.992900709929,15.85,11.674
0.388,1.713,70.992900709929,15.85,11.632
0.431,1.713,70.992900709929,15.85,11.616
-0.052,1.713,70.992900709929,15.85,11.612
-0.09,1.713,70.992900709929,15.85,11.622
-0.104,1.713,70.992900709929,15.83,11.568
-0.12,1.711,70.992900709929,15.83,11.52
-0.121,1.711,70.992900709929,15.83,11.49
-0.105,1.71,70.992900709929,15.83,11.48
-0.107,1.71,70.992900709929,15.83,11.462
0.481,1.71,70.992900709929,15.83,11.456
-0.275,1.71,70.992900709929,15.83,11.444
-0.037,1.71,70.992900709929,15.83,11.48
0.106,1.71,71.99280071992801,15.83,11.492
0.45,1.71,71.99280071992801,15.83,11.44
0.2,1.71,71.99280071992801,15.83,11.452
-0.16,1.71,71.99280071992801,15.83,11.476
-0.181,1.71,71.99280071992801,15.83,11.516
-0.202,1.71,71.99280071992801,15.83,11.616
-0.214,1.709,71.99280071992801,15.83,11.762
-0.201,1.708,71.99280071992801,15.83,11.898
-0.192,1.708,71.99280071992801,15.83,11.992
0.426,1.708,71.99280071992801,15.83,12.074
-0.398,1.708,71.99280071992801,15.83,12.138
-0.124,1.708,71.99280071992801,15.83,12.2
0.023,1.708,75.99240075992401,15.83,12.272
0.376,1.708,75.99240075992401,15.83,12.364
0.218,1.708,75.99240075992401,15.83,12.462
-0.16,1.708,75.99240075992401,15.83,12.522
-0.177,1.708,75.99240075992401,15.83,12.564
-0.202,1.708,75.99240075992401,15.85,12.592
-0.205,1.708,75.99240075992401,15.83,12.626
-0.174,1.708,75.99240075992401,15.83,12.654
0.141,1.708,75.99240075992401,15.83,12.678
-0.072,1.708,75.99240075992401,15.83,12.63
-0.115,1.705,75.99240075992401,15.83,12.542
0.001,1.705,81.99180081991801,15.83,12.436
0.308,1.705,81.99180081991801,15.83,12.33
0.37,1.705,81.99180081991801,15.83,12.236
-0.096,1.705,81.99180081991801,15.83,12.144
-0.127,1.705,81.99180081991801,15.83,12.072
-0.14,1.705,81.99180081991801,15.83,11.968
-0.157,1.705,81.99180081991801,15.83,11.872
-0.147,1.705,81.99180081991801,15.82,11.796
-0.138,1.705,81.99180081991801,15.82,11.736
0.488,1.705,81.99180081991801,15.83,11.7
-0.312,1.705,81.99180081991801,15.83,11.678
-0.062,1.705,81.99180081991801,15.83,11.65
0.058,1.705,77.99220077992202,15.83,11.614
0.393,1.705,77.99220077992202,15.82,11.552
0.308,1.703,77.99220077992202,15.83,11.5
-0.104,1.703,77.99220077992202,15.82,11.504
-0.115,1.703,77.99220077992202,15.83,11.53
-0.13,1.703,77.99220077992202,15.83,11.484
-0.145,1.703,77.99220077992202,15.83,11.422
-0.139,1.703,77.99220077992202,15.83,11.38
-0.12,1.703,77.99220077992202,15.83,11.372
0.398,1.703,77.99220077992202,15.83,11.398
-0.24,1.703,77.99220077992202,15.83,11.41
-0.069,1.703,77.99220077992202,15.83,11.404
0.046,1.703,76.992300769923,15.83,11.4
0.353,1.703,76.992300769923,15.83,11.408
0.331,1.705,76.992300769923,15.83,11.416
-0.11,1.705,76.992300769923,15.85,11.416
-0.139,1.705,76.992300769923,15.85,11.426
-0.161,1.705,76.992300769923,15.85,11.4
-0.186,1.708,76.992300769923,15.85,11.384
-0.195,1.708,76.992300769923,15.85,11.398
-0.199,1.708,76.992300769923,15.85,11.436
-0.201,1.71,76.992300769923,15.85,11.502
-0.182,1.71,76.992300769923,15.85,11.59
0.354,1.71,76.992300769923,15.85,11.694
-0.322,1.711,76.992300769923,15.85,11.802
-0.137,1.713,76.992300769923,15.85,11.902
-0.015,1.713,65.99340065993401,15.85,12.004
0.292,1.715,65.99340065993401,15.85,12.106
0.339,1.715,65.99340065993401,15.85,12.2
-0.124,1.718,65.99340065993401,15.85,12.292
-0.171,1.719,65.99340065993401,15.85,12.368
-0.197,1.72,65.99340065993401,15.85,12.42
-0.213,1.721,65.99340065993401,15.85,12.478
-0.204,1.723,65.99340065993401,15.85,12.56
-0.172,1.725,65.99340065993401,15.85,12.642
0.303,1.726,65.99340065993401,15.85,12.702
-0.217,1.728,65.99340065993401,15.85,12.714
-0.089,1.73,65.99340065993401,15.85,12.66
0.041,1.73,76.992300769923,15.85,12.552
0.353,1.733,76.992300769923,15.85,12.418
0.347,1.733,76.992300769923,15.85,12.282
-0.091,1.735,76.992300769923,15.85,12.164
-0.106,1.735,76.992300769923,15.85,12.064
-0.119,1.736,76.992300769923,15.85,11.938
-0.131,1.738,76.992300769923,15.85,11.834
-0.131,1.738,76.992300769923,15.85,11.754
-0.125,1.74,76.992300769923,15.85,11.698
-0.097,1.74,76.992300769923,15.85,11.662
-0.122,1.74,76.992300769923,15.85,11.634
0.369,1.743,76.992300769923,15.85,11.608
-0.085,1.743,76.992300769923,15.85,11.586
0.017,1.743,76.992300769923,15.85,11.57
0.243,1.743,68.99310068993101,15.85,11.558
0.533,1.743,68.99310068993101,15.85,11.546
0.046,1.744,68.99310068993101,15.83,11.532
-0.088,1.744,68.99310068993101,15.83,11.53
-0.082,1.745,68.99310068993101,15.83,11.506
-0.105,1.745,68.99310068993101,15.83,11.47
-0.111,1.745,68.99310068993101,15.83,11.44
-0.107,1.743,68.99310068993101,15.83,11.426
-0.102,1.745,68.99310068993101,15.85,11.428
-0.097,1.743,68.99310068993101,15.85,11.428
-0.093,1.743,68.99310068993101,15.85,11.432
-0.068,1.743,68.99310068993101,15.85,11.442
0.326,1.743,68.99310068993101,15.85,11.452
-0.045,1.743,68.99310068993101,15.85,11.458
-0.025,1.743,68.99310068993101,15.85,11.458
0.077,1.743,68.99310068993101,15.85,11.452
0.348,1.743,68.99310068993101,15.83,11.442
0.478,1.743,68.99310068993101,15.83,11.436
-0.012,1.743,68.99310068993101,15.83,11.43
-0.083,1.743,58.994100589941006,15.83,11.442
-0.103,1.743,58.994100589941006,15.83,11.422
-0.133,1.743,58.994100589941006,15.85,11.41
-0.142,1.743,58.994100589941006,15.83,11.438
-0.146,1.743,58.994100589941006,15.83,11.492
-0.146,1.743,58.994100589941006,15.83,11.568
-0.148,1.74,58.994100589941006,15.83,11.648
-0.128,1.74,58.994100589941006,15.83,11.74
-0.157,1.74,58.994100589941006,15.83,11.832
0.351,1.74,58.994100589941006,15.83,11.92
-0.163,1.74,58.994100589941006,15.83,12.008
-0.028,1.74,58.994100589941006,15.83,12.096
0.174,1.74,59.99400059994001,15.83,12.182
0.514,1.74,59.99400059994001,15.83,12.262
0.103,1.74,59.99400059994001,15.83,12.336
-0.117,1.74,59.99400059994001,15.83,12.414
-0.143,1.74,59.99400059994001,15.83,12.448
-0.168,1.74,59.99400059994001,15.83,12.492
-0.171,1.74,59.99400059994001,15.83,12.542
-0.164,1.74,59.99400059994001,15.83,12.592
-0.126,1.74,59.99400059994001,15.83,12.646
-0.146,1.74,59.99400059994001,15.83,12.666
0.345,1.74,59.99400059994001,15.83,12.632
-0.109,1.74,59.99400059994001,15.83,12.542
0.017,1.739,59.99400059994001,15.83,12.422
0.247,1.738,59.99400059994001,15.83,12.31
0.55,1.738,59.99400059994001,15.83,12.208
0.063,1.738,59.99400059994001,15.83,12.122
-0.076,1.738,71.99280071992801,15.83,12.048
-0.079,1.738,71.99280071992801,15.83,11.956
-0.101,1.739,71.99280071992801,15.83,11.86
-0.102,1.74,71.99280071992801,15.83,11.784
-0.092,1.739,71.99280071992801,15.83,11.728
-0.081,1.739,71.99280071992801,15.83,11.694
-0.066,1.739,71.99280071992801,15.83,11.666
0.517,1.738,71.99280071992801,15.83,11.64
-0.216,1.739,71.99280071992801,15.83,11.614
-0.006,1.74,71.99280071992801,15.83,11.58
0.111,1.74,71.99280071992801,15.83,11.58
0.427,1.74,71.99280071992801,15.83,11.562
0.444,1.74,71.99280071992801,15.83,11.546
-0.026,1.74,71.99280071992801,15.83,11.53
-0.054,1.74,67.993200679932,15.83,11.528
-0.07,1.74,67.993200679932,15.83,11.486
-0.091,1.74,67.993200679932,15.83,11.452
-0.094,1.74,67.993200679932,15.83,11.428
-0.091,1.74,67.993200679932,15.83,11.416
-0.087,1.74,67.993200679932,15.83,11.416
-0.072,1.74,67.993200679932,15.83,11.418
-0.068,1.74,67.993200679932,15.83,11.426
0.49,1.74,67.993200679932,15.83,11.432
-0.178,1.74,67.993200679932,15.83,11.438
0.018,1.74,67.993200679932,15.83,11.442
0.172,1.74,67.993200679932,15.83,11.442
0.514,1.74,67.993200679932,15.83,11.436
0.277,1.74,67.993200679932,15.83,11.432
-0.051,1.74,62.99370062993701,15.83,11.43
-0.066,1.74,62.99370062993701,15.83,11.418
-0.097,1.74,62.99370062993701,15.83,11.374
-0.117,1.74,62.99370062993701,15.83,11.346
-0.126,1.74,62.99370062993701,15.83,11.34
-0.13,1.74,62.99370062993701,15.83,11.366
-0.134,1.74,62.99370062993701,15.83,11.422
-0.138,1.74,62.99370062993701,15.83,11.494
-0.132,1.74,62.99370062993701,15.83,11.582
0.403,1.74,62.99370062993701,15.83,11.676
-0.214,1.74,62.99370062993701,15.83,11.774
-0.039,1.74,62.99370062993701,15.83,11.87
0.133,1.74,61.99380061993801,15.83,11.968
0.49,1.74,61.99380061993801,15.83,12.062
0.181,1.74,61.99380061993801,15.83,12.148
-0.113,1.74,61.99380061993801,15.83,12.234
-0.139,1.74,61.99380061993801,15.83,12.284
-0.17,1.74,61.99380061993801,15.83,12.336
-0.182,1.74,61.99380061993801,15.83,12.39
-0.182,1.74,61.99380061993801,15.83,12.456
-0.168,1.74,61.99380061993801,15.83,12.522
-0.157,1.74,61.99380061993801,15.83,12.582
0.447,1.74,61.99380061993801,15.83,12.634
-0.288,1.74,61.99380061993801,15.83,12.682
-0.038,1.74,61.99380061993801,15.83,12.708
0.122,1.74,69.99300069993001,15.83,12.686
0.477,1.74,69.99300069993001,15.83,12.606
0.237,1.74,69.99300069993001,15.83,12.49
-0.075,1.739,69.99300069993001,15.83,12.376
-0.09,1.74,69.99300069993001,15.83,12.254
-0.111,1.74,69.99300069993001,15.83,12.128
-0.116,1.74,69.99300069993001,15.83,12.008
-0.122,1.739,69.99300069993001,15.83,11.916
-0.107,1.739,69.99300069993001,15.83,11.866
-0.098,1.74,69.99300069993001,15.83,11.808
0.517,1.74,69.99300069993001,15.83,11.764
-0.268,1.74,69.99300069993001,15.83,11.716
-0.018,1.74,69.99300069993001,15.83,11.67
0.122,1.74,69.99300069993001,15.83,11.65
0.479,1.739,69.99300069993001,15.83,11.624
0.059,1.738,69.99300069993001,15.83,11.612
-0.092,1.738,69.99300069993001,15.83,11.584
-0.085,1.738,69.99300069993001,15.83,11.562
-0.103,1.738,69.99300069993001,15.83,11.514
-0.121,1.739,69.99300069993001,15.83,11.48
-0.121,1.738,69.99300069993001,15.83,11.438
-0.117,1.738,69.99300069993001,15.83,11.438
-0.109,1.738,69.99300069993001,15.83,11.432
-0.087,1.738,69.99300069993001,15.83,11.43
-0.139,1.738,69.99300069993001,15.83,11.424
-0.108,1.738,69.99300069993001,15.83,11.408
0.002,1.738,69.99300069993001,15.83,11.402
0.147,1.738,69.99300069993001,15.83,11.398
0.486,1.738,69.99300069993001,15.83,11.398
0.282,1.738,69.99300069993001,15.83,11.39
-0.056,1.738,69.99300069993001,15.83,11.392
-0.064,1.738,69.99300069993001,15.83,11.376
-0.091,1.738,69.99300069993001,15.83,11.332
-0.107,1.738,69.99300069993001,15.83,11.306
-0.106,1.738,69.99300069993001,15.83,11.292
-0.107,1.738,69.99300069993001,15.83,11.28
-0.11,1.738,69.99300069993001,15.83,11.278
-0.085,1.738,69.99300069993001,15.83,11.286
0.509,1.738,69.99300069993001,15.83,11.302
-0.303,1.738,69.99300069993001,15.85,11.314
-0.037,1.738,69.99300069993001,15.85,11.316
0.076,1.738,69.99300069993001,15.85,11.316
0.382,1.738,69.99300069993001,15.85,11.332
0.369,1.738,69.99300069993001,15.85,11.336
-0.067,1.738,69.99300069993001,15.85,11.36
-0.1,1.738,69.99300069993001,15.83,11.372
-0.118,1.738,69.99300069993001,15.85,11.346
-0.136,1.738,69.99300069993001,15.85,11.316
-0.135,1.738,69.99300069993001,15.85,11.308
-0.133,1.738,69.99300069993001,15.85,11.282
-0.129,1.738,69.99300069993001,15.85,11.266
-0.128,1.738,69.99300069993001,15.85,11.276
-0.111,1.738,69.99300069993001,15.85,11.284
-0.037,1.738,69.99300069993001,15.85,11.294
0.2,1.738,69.99300069993001,15.85,11.304
-0.08,1.738,69.99300069993001,15.85,11.316
0.011,1.738,69.99300069993001,15.85,11.318
0.24,1.738,59.99400059994001,15.85,11.318
0.508,1.738,59.99400059994001,15.85,11.342
0.05,1.738,59.99400059994001,15.85,11.362
-0.079,1.738,59.99400059994001,15.85,11.372
-0.101,1.738,59.99400059994001,15.85,11.306
-0.131,1.738,59.99400059994001,15.85,11.236
-0.146,1.735,59.99400059994001,15.85,11.182
-0.153,1.735,59.99400059994001,15.85,11.138
-0.157,1.735,59.99400059994001,15.85,11.134
-0.155,1.735,59.99400059994001,15.85,11.154
-0.158,1.735,59.99400059994001,15.85,11.206
-0.17,1.735,59.99400059994001,15.85,11.268
0.286,1.735,59.99400059994001,15.85,11.32
-0.176,1.735,59.99400059994001,15.85,11.382
-0.061,1.735,59.99400059994001,15.85,11.454
0.128,1.735,60.993900609939004,15.85,11.548
0.452,1.735,60.993900609939004,15.85,11.63
0.041,1.735,60.993900609939004,15.85,11.728
-0.174,1.735,60.993900609939004,15.85,11.806
-0.202,1.733,60.993900609939004,15.85,11.884
-0.224,1.733,60.993900609939004,15.85,11.978
-0.232,1.733,60.993900609939004,15.85,12.078
-0.222,1.733,60.993900609939004,15.85,12.182
-0.231,1.733,60.993900609939004,15.85,12.274
-0.203,1.733,60.993900609939004,15.83,12.338
0.332,1.733,60.993900609939004,15.85,12.424
-0.326,1.733,60.993900609939004,15.85,12.494
-0.13,1.733,60.993900609939004,15.83,12.578
0.004,1.733,67.993200679932,15.83,12.666
0.315,1.733,67.993200679932,15.83,12.742
0.386,1.733,67.993200679932,15.83,12.738
-0.068,1.733,67.993200679932,15.85,12.662
-0.113,1.733,67.993200679932,15.85,12.562
-0.126,1.733,67.993200679932,15.85,12.402
-0.141,1.733,67.993200679932,15.83,12.24
-0.137,1.73,67.993200679932,15.83,12.138
-0.116,1.73,67.993200679932,15.83,12.06
-0.114,1.73,67.993200679932,15.83,11.986
0.442,1.73,67.993200679932,15.83,11.896
-0.196,1.73,67.993200679932,15.85,11.816
-0.011,1.73,67.993200679932,15.85,11.73
0.161,1.73,67.993200679932,15.85,11.696
0.525,1.73,67.993200679932,15.85,11.694
0.192,1.73,67.993200679932,15.83,11.678
-0.084,1.73,72.99270072992701,15.85,11.668
-0.08,1.73,72.99270072992701,15.83,11.598
-0.097,1.73,72.99270072992701,15.83,11.55
-0.103,1.729,72.99270072992701,15.85,11.494
-0.1,1.728,72.99270072992701,15.83,11.462
-0.097,1.728,72.99270072992701,15.83,11.43
-0.072,1.728,72.99270072992701,15.83,11.434
0.501,1.728,72.99270072992701,15.82,11.426
-0.265,1.728,72.99270072992701,15.82,11.41
-0.045,1.728,72.99270072992701,15.82,11.402
0.062,1.728,68.99310068993101,15.82,11.392
0.374,1.728,68.99310068993101,15.82,11.392
0.386,1.728,68.99310068993101,15.82,11.404
-0.083,1.728,68.99310068993101,15.82,11.43
-0.126,1.726,68.99310068993101,15.81,11.482
-0.157,1.725,68.99310068993101,15.8,11.564
-0.176,1.725,68.99310068993101,15.8,11.64
-0.188,1.725,68.99310068993101,15.8,11.74
-0.18,1.725,68.99310068993101,15.79,11.842
-0.176,1.725,68.99310068993101,15.79,11.964
0.44,1.725,68.99310068993101,15.79,12.05
-0.381,1.725,68.99310068993101,15.79,12.112
-0.096,1.725,68.99310068993101,15.79,12.194
0.045,1.725,71.99280071992801,15.79,12.292
0.386,1.725,71.99280071992801,15.8,12.376
0.282,1.725,71.99280071992801,15.8,12.462
-0.111,1.725,71.99280071992801,15.8,12.51
-0.123,1.726,71.99280071992801,15.81,12.514
-0.136,1.728,71.99280071992801,15.81,12.514
-0.125,1.728,71.99280071992801,15.81,12.488
-0.102,1.728,71.99280071992801,15.81,12.48
-0.099,1.728,71.99280071992801,15.8,12.448
0.484,1.728,71.99280071992801,15.79,12.35
-0.235,1.728,71.99280071992801,15.76,12.26
0.0,1.728,71.99280071992801,15.75,12.124
0.161,1.728,71.99280071992801,15.75,12.03
0.5,1.728,71.99280071992801,15.76,11.964
0.197,1.728,71.99280071992801,15.77,11.928
-0.071,1.728,77.99220077992202,15.79,11.844
-0.073,1.728,77.99220077992202,15.8,11.79
-0.095,1.728,77.99220077992202,15.8,11.706
-0.101,1.728,77.99220077992202,15.8,11.634
-0.099,1.728,77.99220077992202,15.8,11.58
-0.085,1.728,77.99220077992202,15.79,11.508
-0.073,1.728,77.99220077992202,15.79,11.49
0.536,1.728,77.99220077992202,15.79,11.512
-0.258,1.729,77.99220077992202,15.8,11.528
0.01,1.728,77.99220077992202,15.8,11.532
0.15,1.728,77.99220077992202,15.81,11.558
0.495,1.728,77.99220077992202,15.81,11.552
0.351,1.728,77.99220077992202,15.8,11.518
-0.025,1.728,77.99220077992202,15.8,11.516
-0.042,1.728,70.992900709929,15.8,11.496
-0.067,1.728,70.992900709929,15.8,11.42
-0.086,1.728,70.992900709929,15.79,11.39
-0.098,1.728,70.992900709929,15.79,11.344
-0.102,1.728,70.992900709929,15.79,11.312
-0.112,1.728,70.992900709929,15.79,11.314
-0.111,1.728,70.992900709929,15.79,11.318
-0.119,1.728,70.992900709929,15.79,11.348
0.394,1.728,70.992900709929,15.79,11.398
-0.169,1.728,70.992900709929,15.79,11.484
-0.023,1.728,70.992900709929,15.79,11.582
0.15,1.728,62.99370062993701,15.79,11.708
0.495,1.728,62.99370062993701,15.79,11.822
0.158,1.728,62.99370062993701,15.79,11.906
-0.116,1.728,62.99370062993701,15.79,12.042
-0.135,1.728,62.99370062993701,15.79,12.11
-0.165,1.728,62.99370062993701,15.77,12.176
-0.181,1.728,62.99370062993701,15.79,12.234
-0.19,1.729,62.99370062993701,15.79,12.256
-0.175,1.729,62.99370062993701,15.79,12.306
-0.181,1.73,62.99370062993701,15.79,12.376
0.41,1.73,62.99370062993701,15.79,12.446
-0.328,1.73,62.99370062993701,15.79,12.526
-0.066,1.73,62.99370062993701,15.79,12.576
0.094,1.733,69.99300069993001,15.79,12.656
0.442,1.733,69.99300069993001,15.79,12.702
0.215,1.733,69.99300069993001,15.79,12.672
-0.09,1.733,69.99300069993001,15.79,12.596
-0.106,1.733,69.99300069993001,15.79,12.51
-0.127,1.733,69.99300069993001,15.79,12.364
-0.128,1.734,69.99300069993001,15.79,12.222
-0.122,1.735,69.99300069993001,15.8,12.11
-0.105,1.735,69.99300069993001,15.8,11.988
-0.098,1.735,69.99300069993001,15.8,11.908
0.513,1.735,69.99300069993001,15.8,11.834
-0.254,1.735,69.99300069993001,15.81,11.754
-0.009,1.735,69.99300069993001,15.81,11.75
0.138,1.735,69.99300069993001,15.81,11.73
0.493,1.735,69.99300069993001,15.81,11.698
0.286,1.735,69.99300069993001,15.81,11.68
-0.069,1.735,70.992900709929,15.81,11.646
-0.074,1.735,70.992900709929,15.81,11.616
-0.096,1.735,70.992900709929,15.8,11.546
-0.11,1.735,70.992900709929,15.8,11.48
-0.113,1.735,70.992900709929,15.8,11.448
-0.116,1.735,70.992900709929,15.8,11.436
-0.123,1.735,70.992900709929,15.8,11.416
-0.12,1.735,70.992900709929,15.8,11.39
-0.117,1.735,70.992900709929,15.8,11.38
0.481,1.735,70.992900709929,15.8,11.364
-0.189,1.735,70.992900709929,15.79,11.386
-0.044,1.735,70.992900709929,15.79,11.43
0.074,1.735,61.99380061993801,15.79,11.49
0.418,1.735,61.99380061993801,15.79,11.58
0.301,1.735,61.99380061993801,15.77,11.686
-0.111,1.733,61.99380061993801,15.77,11.884
-0.141,1.733,61.99380061993801,15.77,11.888
-0.171,1.733,61.99380061993801,15.77,11.954
-0.192,1.733,61.99380061993801,15.77,11.992
-0.198,1.733,61.99380061993801,15.77,12.03
-0.2,1.733,61.99380061993801,15.77,12.078
-0.185,1.733,61.99380061993801,15.77,12.15
-0.183,1.733,61.99380061993801,15.77,12.244
-0.235,1.733,61.99380061993801,15.77,12.32
-0.21,1.733,61.99380061993801,15.77,12.392
